financial_id,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,parliamentary_id,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerPublicAddress,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,WorkingPattern,PersonName,FamilyMemberRelationshipLevel,FamilyRelationType,Employer
8049,"USDAW - £3,000.00",,29/07/2024,31/07/2024,,Category 2,4269,Andy McDonald,,,,,,,,,,,,,,,,,Cash,,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,USDAW,"Voyager Building, 2 Furness Quay, Salford Quays, Manchester M50 3XZ",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,"St Ives Liberal Hall Trust - £5,000.00",,29/07/2024,31/07/2024,,Category 2,5096,Ian Sollom,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,St Ives Liberal Hall Trust,"5 Earning St, Godmanchester, Huntingdon PE29 2JD",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,"Michael Hintze - £5,000.00",,30/07/2024,31/07/2024,,Category 2,152,Sir Iain Duncan Smith,,,,,,,,,,,,,,,,30/05/2024,Cash,donation towards my re-election campaign,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),30/05/2024,,TRUE,Michael Hintze,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,"Betterworld Limited - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5229,Joe Powell,,,,,,,,,,,,,,,,22/12/2023,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),22/12/2023,,TRUE,Betterworld Limited,"14 St Mary's Street, Stamford, Lincs PE9 2DF",Company,Betterworld Limited,,3408967,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,"Shaw Business Partnership Ltd - £2,375.64",,30/07/2024,31/07/2024,,Category 2,5220,Tristan Osborne,,,,,,,,,,,,,,,,,Cash,general election donation,2375.64,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Shaw Business Partnership Ltd,"35 Sandyhurst Lane, Ashford N25 4NS",Company,Shaw Business Partnership Ltd,,8419928,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,"Patricia Hewitt - £7,500.00",,30/07/2024,31/07/2024,,Category 2,4026,Liz Kendall,,,,,,,,,,,,,,,,,Cash,,7500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Patricia Hewitt,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8563,"Solutions Property Finder Limited - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5239,Sarah Gibson,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Solutions Property Finder Limited,"48 The Causeway, Chippenham SN15 3EE",Company,Solutions Property Finder Limited,,6179400,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865,"Chester & County Unionist Buildings Ltd - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5241,Aphra Brandreth,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Chester & County Unionist Buildings Ltd,"2 Hilliards Court, Chester Business Park, Chester, Cheshire CH4 9QP",Company,Chester & County Unionist Buildings Ltd,,224705,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,"Andrew Cribb - £2,000.00",,29/07/2024,31/07/2024,,Category 2,5218,David Smith,,,,,,,,,,,,,,,,,Cash,for the North Northumberland Labour Party general election campaign,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Andrew Cribb,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,"Labour Together Ltd - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5282,Dan Tomlinson,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Ltd,"Langley House, Park Road, London N2 8EY",Company,Labour Together Ltd,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,"David Kogan Ltd - £2,000.00",,29/07/2024,31/07/2024,,Category 2,5333,Lucy Rigby,,,,,,,,,,,,,,,,,Cash,Campaigning as a candidate for Parliament,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,David Kogan Ltd,"Beacon House, 113 Kingsway, London WC2B 6PP",Company,David Kogan Ltd,,11870524,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,"Martin Smith - £1,850.00",,29/07/2024,31/07/2024,,Category 2,5352,Dr Roz Savage,,,,,,,,,,,,,,,,,Cash,,1850,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Martin Smith,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,"Unite the Union - £10,000.00",,29/07/2024,31/07/2024,,Category 2,5124,Markus Campbell-Savours,,,,,,,,,,,,,,,,,Cash,donation paid to Labour Party to support general election campaign work in Penrith and Solway,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite the Union,"128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,"Labour Campaign for International Development - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5108,Sam Rushworth,,,,,,,,,,,,,,,,,Cash,Campaign funds,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Campaign for International Development,"LCID c/o The Labour Party, 20 Rushworth St, London SE1 0SS",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,"IPGL Limited - £2,000.00",,29/07/2024,31/07/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,26/07/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),26/07/2024,,TRUE,IPGL Limited,"3rd Floor,  39 Sloane Street, London SW1X 9LP",Company,IPGL Limited,,2011009,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,"Labour Together Limited - £10,000.00",,31/07/2024,31/07/2024,,Category 2,5189,Gordon McKee,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8537,"United and Cecil Club - £5,000.00",,31/07/2024,31/07/2024,,Category 2,4358,Wendy Morton,,,,,,,,,,,,,,,,,Cash,for my general election campaign,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,United and Cecil Club,"97 Mill Hill Road, London, W3 8JF",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8433,"Unite - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5294,Amanda Martin,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite,"128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,"Caroline Arthur - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5249,Ellie Chowns,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Caroline Arthur,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8381,"Jacqueline Jones - £10,000.00",,31/07/2024,31/07/2024,,Category 2,5249,Ellie Chowns,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Jacqueline Jones,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,"Labour North West - £11,000.00",,29/07/2024,31/07/2024,,Category 2,5052,Patrick Hurley,,,,,,,,,,,,,,,,24/01/2024,Cash,,11000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),24/01/2024,,TRUE,Labour North West,"Rutherford House, Floor 2, Suite 6B Warrington Road, Birchwood WA3 6ZH",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,"Sefton Labour Group - £4,000.00",,29/07/2024,31/07/2024,,Category 2,5052,Patrick Hurley,,,,,,,,,,,,,,,,28/05/2024,Cash,,4000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),28/05/2024,,TRUE,Sefton Labour Group,"Labour Group Office, Town Hall, Oriel Road, Bootle L20 7AE",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112,"Professor Matthew Oakshott - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5098,Dr Marie Tidball,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Professor Matthew Oakshott,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8057,"Matthew Oakeshott - £1,500.00",,29/07/2024,31/07/2024,,Category 2,4464,Melanie Onn,,,,,,,,,,,,,,,,,Cash,to support the constituency party through the general election,1500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Matthew Oakeshott,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059,"Matthew Oakeshott - £1,500.00",,29/07/2024,31/07/2024,,Category 2,4464,Melanie Onn,,,,,,,,,,,,,,,,03/11/2023,Cash,to support me in the lead up to the General Election,1500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),03/11/2023,,TRUE,Matthew Oakeshott,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,"Jonathan Neil Mendelsohn - £10,000.00",,30/07/2024,31/07/2024,,Category 2,221,Dan Norris,,,,,,,,,,,,,,,,15/02/2024,Cash,,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),29/02/2024,,TRUE,Jonathan Neil Mendelsohn,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8118,"Paul Strasberger - £13,000.00",,30/07/2024,31/07/2024,,Category 2,4995,Sarah Dyke,,,,,,,,,,,,,,,,,Cash,for my election campaign,13000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Paul Strasberger,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098,"David Kogan Ltd - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5229,Joe Powell,,,,,,,,,,,,,,,,13/05/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),13/05/2024,,TRUE,David Kogan Ltd,"Beacon House, 113 Kingsway, London WC2B 6PP",Company,David Kogan Ltd,,11870524,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102,"Matoula Ploumidi - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5229,Joe Powell,,,,,,,,,,,,,,,,28/05/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),28/07/2024,,TRUE,Matoula Ploumidi,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,"Clive Hollick - £7,500.00",,31/07/2024,31/07/2024,,Category 2,5229,Joe Powell,,,,,,,,,,,,,,,,28/05/2024,Cash,,7500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),28/05/2024,,TRUE,Clive Hollick,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280,"John Mann - £2,322.37",,30/07/2024,31/07/2024,,Category 2,5011,Gen Kitchen,,,,,,,,,,,,,,,,,Cash,,2322.37,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,John Mann,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,"Unite the Union - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5178,Sally Jameson,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite the Union,"128 Theobalds Road, Holborn, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7809,"Unite - £5,000.00",,29/07/2024,31/07/2024,,Category 2,5056,Jen Craft,,,,,,,,,,,,,,,,,Cash,to support Labour candidates,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite,"Unite House, 128 Theobalds Road,  Holborn, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916,"James Chen - £5,000.00",,29/07/2024,31/07/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,14/06/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),14/06/2024,,TRUE,James Chen,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,"P & I Generators Limited - £5,000.00",,29/07/2024,31/07/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,18/06/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),18/06/2024,,TRUE,P & I Generators Limited,"Unit 1 Hermitage Park, Harts Farm Way, Havant PO9 1FA",Company,P & I Generators Limited,,5717392,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,"John Fairhurst - £2,206.00",,29/07/2024,31/07/2024,,Category 2,5352,Dr Roz Savage,,,,,,,,,,,,,,,,,Cash,,2206,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,John Fairhurst,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,"Labour Together Ltd - £10,000.00",,29/07/2024,31/07/2024,,Category 2,5183,Frank McNally,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Ltd,"Langley House, Park Road, East Finchley, London N2 8EY",Company,Labour Together Ltd,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7198,"The Rt Hon Lord Ashcroft KCMG PC - £10,000.00",,31/07/2024,31/07/2024,06/09/2024,Category 2,1447,Andrew Rosindell,,,,,,,,,,,,,,,,,Cash,Support for General Election Campaign,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,The Rt Hon Lord Ashcroft KCMG PC,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,"Abdul Satter Shere-Mohammod - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5294,Amanda Martin,,,,,,,,,,,,,,,,13/06/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),13/06/2024,,TRUE,Abdul Satter Shere-Mohammod,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8379,"Helen Heathfield - £8,000.00",,31/07/2024,31/07/2024,,Category 2,5249,Ellie Chowns,,,,,,,,,,,,,,,,,Cash,,8000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Helen Heathfield,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8377,"Frederick Mulder - £2,500.00",,31/07/2024,31/07/2024,,Category 2,5249,Ellie Chowns,,,,,,,,,,,,,,,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Frederick Mulder,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8520,"Jesse Armstrong - £2,000.00",,31/07/2024,31/07/2024,,Category 2,4510,Helen Hayes,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Jesse Armstrong,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,"Unite the Union - £10,000.00",,29/07/2024,31/07/2024,,Category 2,410,Jon Trickett,,,,,,,,,,,,,,,,,Cash,in two instalments of £5000 from 10th June 2024 to 28th June 2024,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite the Union,"128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115,"Derek John Webb - £10,000.00",,31/07/2024,31/07/2024,,Category 2,5098,Dr Marie Tidball,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Derek John Webb,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058,"Gary Lubner - £15,000.00",,29/07/2024,31/07/2024,,Category 2,5053,Natalie Fleet,,,,,,,,,,,,,,,,,Cash,,15000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Gary Lubner,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8068,"Unite the Union - £5,000.00",,30/07/2024,31/07/2024,,Category 2,5166,Mark Sewards,,,,,,,,,,,,,,,,,Cash,for campaigning,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite the Union,"Unite House, 128 Theobalds Road, Holborn, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110,"Jonathan Neil Mendelsohn - £6,000.00",,30/07/2024,31/07/2024,,Category 2,221,Dan Norris,,,,,,,,,,,,,,,,31/01/2024,Cash,,6000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),29/02/2024,,TRUE,Jonathan Neil Mendelsohn,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,"Gitte Dawson - £5,000.00",,30/07/2024,31/07/2024,,Category 2,4995,Sarah Dyke,,,,,,,,,,,,,,,,,Cash,for my election campaign,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Gitte Dawson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099,"Rupert Keeley - £5,000.00",,31/07/2024,31/07/2024,,Category 2,5229,Joe Powell,,,,,,,,,,,,,,,,23/05/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),23/05/2024,,TRUE,Rupert Keeley,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,"Katherine Soanes - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5229,Joe Powell,,,,,,,,,,,,,,,,24/05/2024,Cash,,2000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),24/05/2024,,TRUE,Katherine Soanes,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,"GMB Midlands - £1,623.88",,30/07/2024,31/07/2024,,Category 2,5011,Gen Kitchen,,,,,,,,,,,,,,,,,Cash,,1623.88,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,GMB Midlands,"542 Woodborough Rd, Mapperley, Nottingham 	NG3 5FJ",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,"Community Union - £2,000.00",,31/07/2024,31/07/2024,,Category 2,5282,Dan Tomlinson,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Community Union,"465c Caledonian Road, London N7 9GX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,"Doran & Sons Limited - £3,000.00",,29/07/2024,31/07/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,25/06/2024,Cash,,3000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),25/06/2024,,TRUE,Doran & Sons Limited,"Unit 2 Hermitage Park, Harts Farm Way, Havant PO9 1FA",Company,Doran & Sons Limited,,3048402,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
